parent_id,id,remote_id,path_string,keyword_it,keyword_de,keyword_pa,keyword_en,synonyms_it,synonyms_de,synonyms_pa,synonyms_en,description_it,description_de,description_en,hash
149,170,ad3418d96883b64a7bfa9548ad29c215,/891/1237/1258/,"Ordine e collegio professionale","Berufsverband und Berufskollegium",,,,,,,,,,
149,171,613d86d32f90ee1241d03b0f57b1c140,/891/1237/1259/,"Organo costituzionale o a rilevanza costituzionale","Verfassungsorgan oder Organ von verfassungsrechtlicher Bedeutung",,,,,,,,,,
149,172,3f111622917b1a410a4741ee1e437df6,/891/1237/1260/,"Presidenza del consiglio","Ministerpräsidentschaft ",,,,,,,,,,
149,173,6685d2e07988d89e20b90396e9c1999e,/891/1237/1261/,Provincia,Provinz,,,,,,,,,,
149,174,a58752a119d19d0c18f6211c1d4975ea,/891/1237/1262/,Regione,Region,,,,,,,,,,
149,175,7767b68e92e7630c22fae81febce58a5,/891/1237/1263/,"Unione di comuni",Gemeindenverband,,,,,,,,,,
149,176,7f9e72c12ce72650af8dd65645bc0b3d,/891/1237/1264/,"Università pubblica","Öffentliche Universität",,,,,,,,,,
1,177,1f2bad5a6b014c8762bf9272d4e28501,/891/1265/,"Tipo di struttura organizzativa","Art der Organisationsstruktur",,,,,,,,,,
177,178,1227c1bef6b787b8ac584f3806c6a167,/891/1265/1266/,"Struttura politica",,,,,,,,,,,
178,179,971b931cdc5ab7ca1e1fffacd4618fa2,/891/1265/1266/1267/,"Giunta comunale",Gemeindeausschuss,,,,,,,,,,
178,180,e2adf022d01f42728bb31d352da5c284,/891/1265/1266/1268/,"Consiglio comunale",Gemeinderat,,,,,,,,,,
178,181,ab9a78c723de518d46ce21d032f69ee4,/891/1265/1266/1269/,Commissione,,,,,,,,,,,
177,182,b15ce8508aef86765e81cd66f685758c,/891/1265/1270/,"Altra struttura",,,,,,,,,,,
182,183,71e8bab82b84d8a3a247acfc7078e6bc,/891/1265/1270/1271/,"Azienda municipalizzata",,,,,,,,,,,
182,184,1eba7f7df583830bbf334fd3ca92cbfa,/891/1265/1270/1272/,Biblioteca,Bibliothek,,,,,,,,,,
182,185,a3e7ad377cf0116964807382f812091e,/891/1265/1270/1273/,"Centro culturale",Kultureinrichtung,,,,,,,,,,
182,186,759d37d35bb0e87bfeb6648ac1d98af2,/891/1265/1270/1274/,Ente,,,,,,,,,,,
182,187,9166321af67278a83fff909ac6cb51f0,/891/1265/1270/1275/,Fondazione,Stiftung,,,,,,,,,,
182,188,b3ae3ee70842907974b8fc0dcc797b09,/891/1265/1270/1276/,Museo,Museum,,,,,,,,,,
182,189,e7f88dce317bfc2f08c8a3917be8841f,/891/1265/1270/1277/,Scuola,,,,,,,,,,,
177,190,d2a46e44a1634e5108ed4c9b40fd84a1,/891/1265/1278/,"Struttura amministrativa",,,,,,,,,,,
190,191,bd177d065ac1ed3bc06a911d58d326b3,/891/1265/1278/1279/,Area,,,,,,,,,,,
190,192,ffa0db96c3ef447ae77164593a07b499,/891/1265/1278/1280/,Ufficio,Amt,,,,,,,,,,
1,193,577bb3b6653a31d30936b2135c565156,/891/1281/,"Tipologia di punti di contatto","Kategorie Kontaktstellen",,,,,,,,,,
193,194,ce20b391fb9a6abcaa617cd2e6ee00b0,/891/1281/1282/,Amministrazione,Verwaltung,,,,,,,,,,
193,195,7944b0fd4a74cdc3ceb3bfe07a46c115,/891/1281/1283/,Segreteria,Sekretariat,,,,,,,,,,
